"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles"
"CHEMBL384467";"DEXAMETHASONE";"AEROSEB-DEX|DECADERM|DECADRON-75|DECASPRAY|DEXACORTISYL|DEXAFREE|DEXAMETHASONE|DEXAMETHASONE INTENSOL|DEXAMETHASONE METASULFOBENZOATE SODIUM|DEXAMETHASONE PALMITATE|DEXAMETHASONE VALERATE|DEXONE 0.5|DEXONE 0.75|DEXONE 1.5|DEXONE 4|DEXSOL|DEXTENZA|DEXYCU|DEXYCU KIT|DROPODEX|Dalalone|Decadron|Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexamethasone|Dexone|FLUORMETHYLPREDNISOLONE|GPPE EAR SPY|HEMADY|Hexadrol|ISV-305|Kortico Injection|MARTAPAN|MAXITROL|Maxidex|Mymethasone|NSC-34521|Neodecadron|ORADEXON|OTO-104|OTOMIZE|OZURDEX|SOFRADEX|SPERSADEX COMP|TOBRADEX";"ISV-305|NSC-34521|OTO-104";"4.0";"Ocular Therapeutix Inc|Xspire Pharma Llc|Sun Pharmaceutical Industries Inc|Watson Laboratories Inc|Bausch And Lomb Pharmaceuticals Inc|Aspen Global Inc|Lyne Laboratories Inc|Merck And Co Inc|Amneal Eu Ltd|Novartis Pharmaceuticals Corp";"";"";"";"";"1958";"R01AD53 | A01AC02 | R01AD03 | S02BA06 | S03BA01 | D07AB19 | D10AA03 | S01CB01 | C05AA09 | D07XB05 | H02AB02 | S01BA01";"R01AD - Corticosteroids | A01AC - Corticosteroids for local oral treatment | R01AD - Corticosteroids | S02BA - Corticosteroids | S03BA - Corticosteroids | D07AB - Corticosteroids, moderately potent (group II) | D10AA - Corticosteroids, combinations for treatment of acne | S01CB - Corticosteroids/antiinfectives/mydriatics in combination | C05AA - Corticosteroids | D07XB - Corticosteroids, moderately potent, other combinations | H02AB - Glucocorticoids | S01BA - Corticosteroids, plain";"R01A - DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE | A01A - STOMATOLOGICAL PREPARATIONS | R01A - DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE | S02B - CORTICOSTEROIDS | S03B - CORTICOSTEROIDS | D07A - CORTICOSTEROIDS, PLAIN | D10A - ANTI-ACNE PREPARATIONS FOR TOPICAL USE | S01C - ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION | C05A - AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE | D07X - CORTICOSTEROIDS, OTHER COMBINATIONS | H02A - CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN | S01B - ANTIINFLAMMATORY AGENTS";"R01 - NASAL PREPARATIONS | A01 - STOMATOLOGICAL PREPARATIONS | R01 - NASAL PREPARATIONS | S02 - OTOLOGICALS | S03 - OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS | D07 - CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS | D10 - ANTI-ACNE PREPARATIONS | S01 - OPHTHALMOLOGICALS | C05 - VASOPROTECTIVES | D07 - CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS | H02 - CORTICOSTEROIDS FOR SYSTEMIC USE | S01 - OPHTHALMOLOGICALS";"R - RESPIRATORY SYSTEM | A - ALIMENTARY TRACT AND METABOLISM | R - RESPIRATORY SYSTEM | S - SENSORY ORGANS | S - SENSORY ORGANS | D - DERMATOLOGICALS | D - DERMATOLOGICALS | S - SENSORY ORGANS | C - CARDIOVASCULAR SYSTEM | D - DERMATOLOGICALS | H - SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS | S - SENSORY ORGANS";"Glucocorticoid";"US-6899717-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"1";"1";"0";"Prescription Only";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"CHEMBL1670";"MITOTANE";"CB 313|CB-313|CHLODITAN|CHLODITHANE|Lysodren|MITOTAN|MITOTANE|NSC-38721|O,P'-DDD|O,P'-DDD,O P'-TDE|O,P'-TDE|OPDDD|OPEPRIM";"CB 313|CB-313|NSC-38721";"4.0";"Hra Pharma Rare Diseases";"";"1968";"";"";"1970";"L01XX23";"L01XX - Other antineoplastic agents";"L01X - OTHER ANTINEOPLASTIC AGENTS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"0";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Prescription Only";"Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1"
"CHEMBL771";"CYCLOSERINE";"CYCLOSERINE|CYCLOSERINUM|Cycloserine|D-CYCLOSERINE|NSC-154851|NSC-76029|ORIENTOMYCIN|Seromycin";"NSC-154851|NSC-76029";"4.0";"Purdue Gmp Center Llc";"";"";"";"";"1964";"J04AB01";"J04AB - Antibiotics";"J04A - DRUGS FOR TREATMENT OF TUBERCULOSIS";"J04 - ANTIMYCOBACTERIALS";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"Antibacterial (tuberculostatic)";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"N[C@@H]1CONC1=O"
"CHEMBL1232131";"DOBESILIC ACID";"DOBESILATE";"";"4.0";"";"";"1964";"";"";"";"";"";"";"";"";"Hemostatic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=S(=O)(O)c1cc(O)ccc1O"
"CHEMBL185";"FLUOROURACIL";"5 FU|5-FLUORURACIL|5-FU|5-Fluorouracil|5.F.U.|ACCUSITE|ACTIKERALL|Adrucil|Carac|EFUDIX|Efudex|FLUORO-URACIL ROCHE|FLUOROURACIL|FLUOROURACILUM|FLUOROURICIL|FLURACIL|Fluoroplex|NSC-19893|PHTHORURACIL|QUEROPLEX|RO 2-9757|RO-2-9757|RO-29757|TOLAK";"5 FU|5-FU|NSC-19893|RO 2-9757|RO-2-9757|RO-29757";"4.0";"Marchar Laboratories Inc Ltd|Elorac Inc|Ebewe Pharma Ges Mbh Nfg Kg|Mylan Pharmaceuticals Inc|Bedford Laboratories Div Ben Venue Laboratories Inc|Fresenius Kabi Usa Llc|Novast Laboratories Ltd|Accord Healthcare Inc|Mayne Pharma Llc|Sagent Pharmaceuticals Inc";"'-racil; -uracil'";"1962";"uracil type antineoplastics; uracil derivatives used as thyroid antagonists and as antineoplastics";"'-racil(-racil); -uracil(-uracil)'";"1962";"L01BC02 | L01BC52";"L01BC - Pyrimidine analogues | L01BC - Pyrimidine analogues";"L01B - ANTIMETABOLITES | L01B - ANTIMETABOLITES";"L01 - ANTINEOPLASTIC AGENTS | L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"US-7169401-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"1";"0";"Prescription Only";"O=c1[nH]cc(F)c(=O)[nH]1"
"CHEMBL1237022";"TOCILIZUMAB";"ACTEMRA|ACTEMRA ROACTEMRA|ATLIZUMAB|Actemra|BAT-1806|BAT1806|MRA|MSB-11456|MSB11456|R-1569|RG-1569|RHPM-1|RO-4877533|ROACTEMRA|TOCILIZUMAB|TOCILIZUMAB BIOSIMILAR (BAT-1806)|TOCILIZUMAB BIOSIMILAR (MSB11456)";"ATLIZUMAB|BAT-1806|BAT1806|MRA|MSB-11456|MSB11456|R-1569|RG-1569|RHPM-1|RO-4877533";"4.0";"";"'-mab'";"2004";"monoclonal antibodies";"'-mab(-mab)'";"2005";"L04AC07";"L04AC - Interleukin inhibitors";"L04A - IMMUNOSUPPRESSANTS";"L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"6:Antibody";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"1";"Prescription Only";""
"CHEMBL1237023";"DENOSUMAB";"AMG 162|AMG-162|DENOSUMAB|DENOSUMAB BIOSIMILAR (QL-1206)|DENOSUMAB BIOSIMILAR TK-006|PROLIA|PROLIA, XGEVA|Prolia, Ranmark XGEVA|QL-1206|QL1206|TK-006|TK006|XGEVA";"AMG 162|AMG-162|QL-1206|QL1206|TK-006|TK006";"4.0";"";"'-mab'";"2005";"monoclonal antibodies";"'-mab(-mab)'";"2010";"M05BX04";"M05BX - Other drugs affecting bone structure and mineralization";"M05B - DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION";"M05 - DRUGS FOR TREATMENT OF BONE DISEASES";"M - MUSCULO-SKELETAL SYSTEM";"";"None";"6:Antibody";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";""
"CHEMBL1444";"LETROZOLE";"CGS 20267|CGS-20267|Femara|LETROZOLE|NSC-759652";"CGS 20267|CGS-20267|NSC-759652";"4.0";"Mylan Pharmaceuticals Inc|Novartis Pharmaceuticals Corp|Jiangsu Hengrui Pharmaceuticals Co Ltd|Impax Laboratories Inc|Fresenius Kabi Usa Llc|Indicus Pharma Llc|Accord Healthcare Inc|Synthon Pharmaceuticals Inc|Eugia Pharma Specialities Ltd|Dr Reddys Laboratories Ltd";"'-rozole'";"1993";"aromatase inhibitors (imidazole/triazole derivatives)";"'-rozole(-rozole)'";"1997";"L02BG04";"L02BG - Aromatase inhibitors";"L02B - HORMONE ANTAGONISTS AND RELATED AGENTS";"L02 - ENDOCRINE THERAPY";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"US-8324225-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1"
"CHEMBL2108508";"INTERFERON ALFA-2A";"INTERFERON ALFA-2A|INTERFERON ALFA-2A (GENETICAL RECOMBINATION)|RO 22-8181|RO-22-8181|RO-228181|Roferon-A";"INTERFERON ALFA-2A|RO 22-8181|RO-22-8181|RO-228181";"4.0";"";"";"1987";"";"";"1986";"L03AB04";"L03AB - Interferons";"L03A - IMMUNOSTIMULANTS";"L03 - IMMUNOSTIMULANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic; Biological Response Modifier";"None";"5:Oligopeptide";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"1";"Prescription Only";""
"CHEMBL2108738";"NIVOLUMAB";"BMS-936558|BMS-986298|MDX-1106|MDX1106|NIVOLUMAB|ONO-4538|OPDIVO";"BMS-936558|BMS-986298|MDX-1106|MDX1106|ONO-4538";"4.0";"";"'-mab'";"2011";"monoclonal antibodies";"'-mab(-mab)'";"2015";"L01FF01";"L01FF - PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors";"L01F - MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"6:Antibody";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";""
"CHEMBL2108073";"PANCREATIN";"COMBIZYM|COTAZYM|CREON|CREON 10000|CREON 25000|CREON 40000|CREON MICRO|EUROBIOL 25000|KREON FOR KINDER|NUTRIZYM|NUTRIZYM 10|NUTRIZYM 22|NUTRIZYM GR|PANCREASE HL|PANCREATIN|PANCREX V|PANCREX V 125|PANCREX V FTE|PANKREON 700|PANZYTRAT 10000|PANZYTRAT 25000|Panteric|ULTRASE MT20";"";"4.0";"";"";"";"";"";"";"";"";"";"";"";"Enzyme (digestant adjunct)";"None";"-1:Unknown";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";""
"CHEMBL311498";"CIANIDANOL";"CATECHIN|CATECHIN, D-|CATECHINIC ACID|CATECHUIC ACID|CATERGEN|CIANIDANOL|CIANIDOL|D-CATECHOL|NSC-2819";"NSC-2819";"4.0";"";"";"";"";"";"1977";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Withdrawn";"Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2"
"CHEMBL3137343";"PEMBROLIZUMAB";"KEYLYNK-010 COMPONENT PEMBROLIZUMAB|KEYTRUDA|LAMBROLIZUMAB|MK-3475|PEMBROLIZUMAB|PEMBROLIZUMAB COMPONENT OF KEYLYNK-010|SCH-900475";"KEYLYNK-010 COMPONENT PEMBROLIZUMAB|MK-3475|PEMBROLIZUMAB COMPONENT OF KEYLYNK-010|SCH-900475";"4.0";"";"'-mab'";"2013";"monoclonal antibodies";"'-mab(-mab)'";"2014";"L01FF02";"L01FF - PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors";"L01F - MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"6:Antibody";"1";"1";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";""
"CHEMBL1165";"MOEXIPRIL";"MOEXIPRIL|Moexipril|RS-10085|Uniretic|Univasc";"RS-10085";"4.0";"Apotex Inc|Teva Pharmaceuticals Usa Inc|Glenmark Generics Ltd|Ucb Inc|Chartwell Rx Sciences Llc|Glenmark Pharmaceuticals Ltd|Heritage Pharmaceuticals Inc Dba Avet Pharmaceuticals Inc";"'-pril'";"1995";"antihypertensives (ACE inhibitors)";"'-pril(-pril)'";"1995";"C09AA13";"C09AA - ACE inhibitors, plain";"C09A - ACE INHIBITORS, PLAIN";"C09 - AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM";"C - CARDIOVASCULAR SYSTEM";"Antihypertensive; Enzyme Inhibitor (angiotensin-converting)";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"1";"0";"0";"1";"Prescription Only";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O"
"CHEMBL1201334";"TRIPTORELIN";"ARVEKAP|AY-25650|CL 118,532|CL-118532|DECAPEPTYL|DECAPEPTYL SR|GONAPEPTYL DEPOT|TRIPTODUR|TRIPTORELIN|TRYPTORELIN|WY-42462";"AY-25650|CL 118,532|CL-118532|WY-42462";"4.0";"Azurity Pharmaceuticals Inc|Verity Pharmaceuticals Inc";"'-relin'";"1987";"prehormones or hormone-release stimulating peptides";"'-relin(-relin)'";"2000";"L02AE04";"L02AE - Gonadotropin releasing hormone analogues";"L02A - HORMONES AND RELATED AGENTS";"L02 - ENDOCRINE THERAPY";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"US-10166181-B2";"5:Oligopeptide";"0";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";"CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O"
"CHEMBL1059";"PREGABALIN";"ALZAIN|AXALID|CI-1008|LECAENT|LYRICA CR|Lyrica|NSC-759256|PD-144723|PREGABALIN|PREGABALIN MYLAN|PREGABALIN SANDOZ|PREGABALIN SANDOZ GMBH|PREGABALIN ZENTIVA|REWISCA|VRONOGABIC|YNP-1807";"CI-1008|NSC-759256|PD-144723|YNP-1807";"4.0";"Cipla Ltd|Alkem Laboratories Ltd|Invagen Pharmaceuticals Inc|Watson Laboratories Inc|Mylan Pharmaceuticals Inc|Zydus Pharmaceuticals Usa Inc|Prinston Pharmaceutical Inc|Rising Pharma Holdings Inc|Rubicon Research Private Ltd|Alvogen Inc";"'-gab-'";"1997";"gabamimetics";"'-gab-(-gab-)'";"2004";"N03AX16";"N03AX - Other antiepileptics";"N03A - ANTIEPILEPTICS";"N03 - ANTIEPILEPTICS";"N - NERVOUS SYSTEM";"Anticonvulsant";"US-8945620-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"CC(C)C[C@H](CN)CC(=O)O"
"CHEMBL90";"HISTAMINE";".BETA.-AMINOETHYLGLYOXALINE|ERGAMINE|ERGOTIDINE|HISTAMINE|Histamine|NSC-33792";"NSC-33792";"4.0";"Eli Lilly And Co";"";"1988";"";"";"1939";"";"";"";"";"";"Stimulant (gastric secretory)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"0";"1";"Discontinued";"NCCc1c[nH]cn1"
"CHEMBL4297981";"IMLIFIDASE";"HMED-IDES|HMED-IdeS|IDES RECOMBINANT|IMLIFIDASE|IdeS";"HMED-IdeS|IdeS";"4.0";"";"'-ase'";"2018";"enzymes";"'-ase(-ase)'";"";"L04AA41";"L04AA - Selective immunosuppressants";"L04A - IMMUNOSUPPRESSANTS";"L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"2:Enzyme";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";""
"CHEMBL4298010";"VELMANASE ALFA";"A16AB|CHF-LMZYMAA1|LAMAZYM|LAMZEDE|Lamzede|R-H-LAMAN|RECOMBINANT HUMAN LAMAN|RHLAMAN|VELMANASE ALFA";"A16AB|CHF-LMZYMAA1";"4.0";"";"'-ase'";"2022";"enzymes";"'-ase(-ase)'";"";"A16AB15";"A16AB - Enzymes";"A16A - OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS";"A16 - OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS";"A - ALIMENTARY TRACT AND METABOLISM";"";"None";"2:Enzyme";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";""
"CHEMBL46516";"FLUSPIRILENE";"FLUSPIRILENE|Imap|MCN-JR-6218|R 6218|R-6218|REDEPTIN|Redeptin";"MCN-JR-6218|R 6218|R-6218";"4.0";"";"";"1970";"";"";"";"N05AG01";"N05AG - Diphenylbutylpiperidine derivatives";"N05A - ANTIPSYCHOTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"Antipsychotic";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2"
"CHEMBL1697686";"CLOFOREX";"CLOFOREX|D 237|D-237";"D 237|D-237";"4.0";"";"'-orex'";"";"anorexiants";"'-orex(-orex)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Withdrawn";"CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1"
"CHEMBL3545062";"VELPATASVIR";"GS-5816|VELPATASVIR";"GS-5816";"4.0";"Gilead Sciences Inc";"'-vir'";"2015";"antivirals: nonstructural protein 5A (NS5A) inhibitors";"'-vir(-vir (-asvir))'";"2016";"";"";"";"";"";"";"US-7964580-B2";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1"
"CHEMBL3545110";"RIBOCICLIB";"LEE-011|LEE-011A|LEE011|LEE011A|NVP-LEE011|RIBOCICLIB|Ribociclib";"LEE-011|LEE-011A|LEE011|LEE011A|NVP-LEE011";"4.0";"Novartis Pharmaceuticals Corp";"'-ciclib'";"2015";"cyclin dependent kinase inhibitors (formerly-cidib)";"'-ciclib(-ciclib)'";"2017";"";"";"";"";"";"";"US-8324225-B2";"1:Synthetic Small Molecule";"1";"1";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1"
"CHEMBL1697844";"NICOFURANOSE";"BRADILAN|ES 304|ES-304|NICOFURANOSE";"ES 304|ES-304";"4.0";"";"";"";"";"";"";"C10AD03";"C10AD - Nicotinic acid and derivatives";"C10A - LIPID MODIFYING AGENTS, PLAIN";"C10 - LIPID MODIFYING AGENTS";"C - CARDIOVASCULAR SYSTEM";"";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1"
"CHEMBL534";"KETOTIFEN";"(R)-Ketotifen|KETOTIFEN|Ketotifen";"";"4.0";"Alcon Research Ltd|Apotex Inc|Johnson And Johnson Vision Care Inc|Alcon Pharmaceuticals Ltd|Bayshore Pharmaceuticals Llc|Bausch And Lomb Inc|Akorn Operating Co Llc";"";"1979";"";"";"1999";"R06AX17 | S01GX08";"R06AX - Other antihistamines for systemic use | S01GX - Other antiallergics";"R06A - ANTIHISTAMINES FOR SYSTEMIC USE | S01G - DECONGESTANTS AND ANTIALLERGICS";"R06 - ANTIHISTAMINES FOR SYSTEMIC USE | S01 - OPHTHALMOLOGICALS";"R - RESPIRATORY SYSTEM | S - SENSORY ORGANS";"Anti-Asthmatic";"US-9474746-B2";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"0";"0";"1";"0";"Over the Counter";"CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1"
"CHEMBL3184512";"CLINDAMYCIN PHOSPHATE";"CLEOCIN PHOSPHATE|CLEOCIN T|CLINDA-DERM|CLINDAMYCIN 2-DIHYDROGEN PHOSPHATE|CLINDAMYCIN PHOSPHATE|CLINDAMYCIN PHOSPHATE SYSTEM SUITABILITY|CLINDETS|Cleocin|Clindagel|Clindesse|DALACIN|DALACIN C PHOS|DALACIN T|Evoclin|NSC-618653|U 28508|U-28,508|U-28508|XACIATO|ZINDACLIN";"NSC-618653|U 28508|U-28,508|U-28508";"4.0";"Igi Laboratories Inc|Watson Laboratories Inc|Fougera Pharmaceuticals Inc|Actavis Mid Atlantic Llc|Taro Pharmaceuticals Usa Inc|Glenmark Pharmaceuticals Sa|Abbott Laboratories|Mylan Pharmaceuticals Inc|Amneal Pharmaceuticals Llc|Boca Pharmacal Llc";"'-mycin'";"1972";"antibiotics (Streptomyces strain)";"'-mycin(-mycin)'";"1972";"D10AF51";"D10AF - Antiinfectives for treatment of acne";"D10A - ANTI-ACNE PREPARATIONS FOR TOPICAL USE";"D10 - ANTI-ACNE PREPARATIONS";"D - DERMATOLOGICALS";"Antibacterial";"US-6899890-B2";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"1";"0";"1";"1";"1";"Prescription Only";"CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1"
"CHEMBL3187365";"ASENAPINE";"ASENAPINE|SECUADO|SYCREST";"";"4.0";"Alembic Pharmaceuticals Ltd|Sigmapharm Laboratories Llc|Hisamitsu Pharmaceutical Co Inc|Allergan Sales Llc|Breckenridge Pharmaceutical Inc";"'-pine'";"2002";"tricyclic compounds";"'-pine(-pine)'";"2009";"N05AH05";"N05AH - Diazepines, oxazepines, thiazepines and oxepines";"N05A - ANTIPSYCHOTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"";"US-7741358-B2";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"1";"1";"Prescription Only";"CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1"
"CHEMBL3286830";"LORLATINIB";"LORBRENA|LORLATINIB|PF-06463922";"PF-06463922";"4.0";"Pfizer Inc";"'-tinib'";"2015";"tyrosine kinase inhibitors";"'-tinib(-tinib)'";"2018";"L01ED05";"L01ED - Anaplastic lymphoma kinase (ALK) inhibitors";"L01E - PROTEIN KINASE INHIBITORS";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"US-8680111-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21"
"CHEMBL1615487";"IODOXAMIC ACID";"B 10610|B-10610|Endobil|Endomirabil|IODOXAMIC ACID|IODOXAMID|SQ 21982|SQ-21982|Videocolangio";"B 10610|B-10610|SQ 21982|SQ-21982";"4.0";"Bracco Diagnostics Inc";"'io-'";"1974";"iodine-containing contrast media";"'io-(io-)'";"";"V08AC01";"V08AC - Watersoluble, hepatotropic X-ray contrast media";"V08A - X-RAY CONTRAST MEDIA, IODINATED";"V08 - CONTRAST MEDIA";"V - VARIOUS";"Diagnostic Aid (radiopaque medium)";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"0";"1";"0";"0";"Discontinued";"O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I"
"CHEMBL3301589";"ENFORTUMAB VEDOTIN";"AGS-22CE|AGS-22M6E|AGS-22ME|AGS-22MSE|ASG-22ME|ENFORTUMAB VEDOTIN|ENFORTUMAB VEDOTIN EJFV|ENFORTUMAB VEDOTIN-EJFV|Padcev";"AGS-22CE|AGS-22M6E|AGS-22ME|AGS-22MSE|ASG-22ME";"4.0";"";"'-dotin; -mab'";"2014";"synthetic analogs of the dolastatin series; monoclonal antibodies";"'-dotin(-dotin); -mab(-mab)'";"2019";"L01FX13";"L01FX - Other monoclonal antibodies and antibody drug conjugates";"L01F - MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"6:Antibody";"1";"1";"Single Stereoisomer";"0";"0";"1";"0";"1";"Prescription Only";""
